Review_ID,Movie_ID,Reviewer_Name,Review_Rating,Reviewer_Nationality,Reviewer_Age,Review_Date,Sex
8503,Le salaire de la peur,Jesus Johnston,10,Canada,36,7/23/2024,Female
8732,Mr. Smith Goes to Washington,Laura Lopez,10,China,56,7/23/2024,Female
8847,La passion de Jeanne d'Arc,Jennifer Spence,4,USA,55,7/23/2024,Female
9203,Lion,Christopher Wiggins,9,Australia,34,7/23/2024,Unknown
9534,Blade Runner 2049,Joseph Nielsen,10,Germany,70,7/23/2024,Male
9727,My Name Is Khan,Danielle Kennedy,8,Australia,57,7/23/2024,Male
9777,Slumdog Millionaire,Erica Beck,8,Australia,74,7/23/2024,Male
9826,Black Swan,Victoria Villanueva,8,Germany,29,7/23/2024,Female
9983,The Bourne Ultimatum,Anthony Rojas,9,USA,25,7/23/2024,Female
10123,G.O.R.A.,Austin Walker,8,USA,62,7/23/2024,Unknown
10401,Big Fish,Stephen Avery,9,USA,45,7/23/2024,Female
10610,Pâfekuto burû,Tina Mueller,7,USA,54,7/23/2024,Female
10799,Twelve Monkeys,Samuel Baker,8,Canada,40,7/23/2024,Unknown
10929,Bound by Honor,Kimberly Ochoa,8,USA,44,7/23/2024,Male
10995,JFK,Lucas Davis,6,UK,35,7/23/2024,Female
11448,Dog Day Afternoon,Cole Barnes,10,Canada,64,7/23/2024,Female
11457,Dog Day Afternoon,Steven Bright,8,Germany,39,7/23/2024,Male
11483,Young Frankenstein,Brian Williams,10,Australia,59,7/23/2024,Male
11661,Butch Cassidy and the Sundance Kid,Alexis Bradford,6,Germany,64,7/23/2024,Male
11826,Who's Afraid of Virginia Woolf?,Steven Cole,9,India,33,7/23/2024,Female
11853,Doctor Zhivago,Scott Montoya,7,China,36,7/23/2024,Female
11947,8½,Joseph Lee,10,Germany,44,7/23/2024,Male
12149,Sweet Smell of Success,Matthew Ponce,8,Japan,22,7/23/2024,Female
12562,The Best Years of Our Lives,Joshua Johnson,9,USA,71,7/23/2024,Male
12806,Bronenosets Potemkin,Laura Weber,6,USA,48,7/23/2024,Female
12896,Call Me by Your Name,Nathan Delgado,9,China,64,7/23/2024,Female
12913,Call Me by Your Name,Alison Martinez,9,China,75,7/23/2024,Unknown
13368,The Irishman,Devin Clark,7,Germany,54,7/23/2024,Male
13534,Boyhood,Damon Reed,8,USA,33,7/23/2024,Female
13693,Letters from Iwo Jima,Charlene Reed,8,India,54,7/23/2024,Male
14062,Hable con ella,Tracy Hawkins,6,Japan,33,7/23/2024,Male
14588,The Untouchables,Tamara Liu,7,India,42,7/23/2024,Male
14701,The Blues Brothers,Jason Gomez,10,China,41,7/23/2024,Female
15144,The Manchurian Candidate,Mike Rivera,7,UK,23,7/23/2024,Unknown
15175,Spartacus,Matthew Harrison,9,India,27,7/23/2024,Female
15371,East of Eden,Maria Taylor,9,China,40,7/23/2024,Female
15518,Notorious,Stephen Porter,8,Canada,61,7/23/2024,Male
15530,Notorious,Marcus Johnson,6,UK,21,7/23/2024,Male
15539,Notorious,Elizabeth Clarke,9,China,49,7/23/2024,Female
15797,King Kong,Sophia Cisneros,7,USA,63,7/23/2024,Male
16320,Little Women,Scott Thompson,7,Japan,31,7/23/2024,Unknown
16367,Le passé,Edward Oneal,7,China,70,7/23/2024,Female
16392,La grande bellezza,Amy Hoffman,10,Canada,30,7/23/2024,Female
16454,Vicky Donor,Elizabeth Villa,8,China,48,7/23/2024,Female
16505,English Vinglish,Lisa Phillips,8,Germany,74,7/23/2024,Male
16870,Madeo,David Lynch,9,USA,55,7/23/2024,Male
17269,Atonement,Jason Ryan,8,France,66,7/23/2024,Female
17684,The Notebook,Jeffrey Lucas,10,China,41,7/23/2024,Female
18148,Shrek,Veronica Goodman,9,India,33,7/23/2024,Unknown
18189,Hana-bi,Michael Lewis,10,China,22,7/23/2024,Male
19253,The Outlaw Josey Wales,Jose Baird,8,UK,51,7/23/2024,Female
19300,The Conversation,Dustin Boyer,9,Germany,53,7/23/2024,Male
19826,Key Largo,Linda Warren,8,UK,19,7/23/2024,Male
20007,Bride of Frankenstein,Michael Flores,5,Brazil,64,7/23/2024,Female
20091,Frankenstein,Alexander Lee,9,Germany,69,7/23/2024,Male
20492,The Fault in Our Stars,Joseph Taylor,7,Germany,37,7/23/2024,Female
20541,Birdman or (The Unexpected Virtue of Ignorance),Jonathon Chang,7,India,54,7/23/2024,Female
20552,Birdman or (The Unexpected Virtue of Ignorance),Amy Potter,6,USA,69,7/23/2024,Male
20762,Le Petit Prince,Christina Henderson,7,Brazil,48,7/23/2024,Female
21454,Joyeux Noël,Luis Maddox,9,USA,36,7/23/2024,Male
21470,Control,Joyce Hughes,9,India,50,7/23/2024,Female
21744,Ray,Jodi Mora,7,Germany,27,7/23/2024,Male
21828,Man on Fire,Lisa Bryan,6,India,66,7/23/2024,Male
22156,Vampire Hunter D: Bloodlust,Joel Sutton III,10,USA,41,7/23/2024,Female
22160,"O Brother, Where Art Thou?",Tracey Conway,6,India,45,7/23/2024,Unknown
22306,Training Day,Anthony Shepard,9,USA,38,7/23/2024,Female
22358,Abre los ojos,Scott Rodriguez,7,USA,53,7/23/2024,Male
22419,As Good as It Gets,Chase Alvarado,7,Australia,68,7/23/2024,Male
22731,The Muppet Christmas Carol,Timothy Barnett,7,UK,33,7/23/2024,Female
22852,Kurenai no buta,David Cruz,9,Canada,31,7/23/2024,Female
23167,Blue Velvet,Tina Abbott,9,USA,59,7/23/2024,Male
23239,After Hours,Jason Perry,7,China,47,7/23/2024,Male
23277,Zelig,Ricky Mclaughlin,9,Canada,24,7/23/2024,Male
23306,The Verdict,Sean Nelson,9,India,65,7/23/2024,Male
23368,Star Trek II: The Wrath of Khan,Joshua French,7,Canada,28,7/23/2024,Female
23756,The Odd Couple,Travis Gonzalez,9,Canada,26,7/23/2024,Male
23846,A Man for All Seasons,Michael Walsh,9,China,49,7/23/2024,Male
24053,Les yeux sans visage,Shane Moore,6,India,62,7/23/2024,Male
24067,Invasion of the Body Snatchers,Victoria White,8,India,65,7/23/2024,Male
24155,The Ladykillers,Erica Thomas,9,France,21,7/23/2024,Male
24623,Guardians of the Galaxy Vol. 2,Brad Carlson,10,Germany,65,7/23/2024,Female
24801,Sicario,Paula Cardenas,8,USA,52,7/23/2024,Female
24897,El cuerpo,Debra Weeks,10,Canada,68,7/23/2024,Male
24918,Serbuan maut,James Wright,7,USA,29,7/23/2024,Female
25447,Seven Pounds,Alyssa Lee,10,India,19,7/23/2024,Female
25703,The Illusionist,Christopher Gregory,10,China,18,7/23/2024,Male
25868,Watchmen,Connie Russell,6,Australia,22,7/23/2024,Male
26573,Minority Report,Benjamin Frey,8,China,62,7/23/2024,Male
26599,The Hurricane,Travis Harvey,8,China,44,7/23/2024,Female
27438,Mad Max 2,Sarah Mcclure,9,USA,61,7/23/2024,Female
27460,The Warriors,Alison Robbins,9,UK,36,7/23/2024,Male
27782,Giant,James Townsend,4,USA,30,7/23/2024,Female
526,Soorarai Pottru,Roy Henson,6,Australia,70,7/24/2024,Female
596,Cidade de Deus,Joel Cruz,9,India,62,7/24/2024,Male
621,Cidade de Deus,Tricia Logan,9,India,64,7/24/2024,Female
711,The Green Mile,Thomas Nichols,9,Brazil,26,7/24/2024,Male
869,Seppuku,Charles Carney,8,UK,59,7/24/2024,Female
1210,Hotaru no haka,Joshua Barrera,10,China,44,7/24/2024,Male
1337,Modern Times,Anthony Watson,8,China,55,7/24/2024,Female
1571,Avengers: Infinity War,Sheila Diaz,9,USA,21,7/24/2024,Male
1891,Mononoke-hime,Nancy Wright,7,Japan,55,7/24/2024,Female
2094,Anand,Stephanie Anthony,9,Germany,28,7/24/2024,Male
2109,Anand,Danielle Holmes,8,UK,41,7/24/2024,Female
2279,Rear Window,Justin Rogers,10,USA,56,7/24/2024,Male
2558,Miracle in cell NO.7,Kyle Young,8,China,19,7/24/2024,Male
2582,Babam ve Oglum,Amanda Martinez,6,USA,44,7/24/2024,Male
2684,Amélie,James Bass,5,Japan,36,7/24/2024,Male
2843,Bacheha-Ye aseman,Miranda Allen,10,UK,61,7/24/2024,Female
2866,Toy Story,Teresa Richardson PhD,10,USA,73,7/24/2024,Unknown
2884,Toy Story,Michael Jackson,10,France,21,7/24/2024,Female
3175,The Sting,William Myers,5,India,40,7/24/2024,Female
3232,2001: A Space Odyssey,Justin Wallace,10,UK,49,7/24/2024,Male
3248,Per qualche dollaro in più,Jesse Baker,9,Germany,25,7/24/2024,Male
3740,"Three Billboards Outside Ebbing, Missouri",Drew Wong,7,France,49,7/24/2024,Female
3767,Talvar,Charles Downs,9,UK,28,7/24/2024,Unknown
4039,Paan Singh Tomar,Lisa Sullivan,9,China,50,7/24/2024,Female
4497,Der Untergang,Corey James,9,China,50,7/24/2024,Male
4564,A Beautiful Mind,Kelly Montes,10,Canada,26,7/24/2024,Male
4613,Hera Pheri,Christina Wilson,9,China,46,7/24/2024,Male
4815,Andaz Apna Apna,Matthew Roberts,10,India,70,7/24/2024,Male
5160,The Great Escape,Keith Bennett,10,Australia,50,7/24/2024,Female
5422,Du rififi chez les hommes,Robert Mendez,9,Germany,29,7/24/2024,Male
5477,Tôkyô monogatari,Henry Jones,9,USA,43,7/24/2024,Female
5544,All About Eve,Jennifer Pittman,9,China,66,7/24/2024,Female
5721,Sherlock Jr.,Tyler Jones,6,India,31,7/24/2024,Female
5970,Logan,Travis Carpenter,8,Canada,41,7/24/2024,Female
5971,Logan,Audrey Hutchinson,7,USA,40,7/24/2024,Male
6238,Rush,Paul Moss,8,Brazil,66,7/24/2024,Unknown
6462,Mad Max: Fury Road,Michael Zuniga,5,Australia,52,7/24/2024,Male
6682,Lage Raho Munna Bhai,Kimberly Diaz,6,UK,46,7/24/2024,Female
6827,Before Sunset,John Henry,5,China,74,7/24/2024,Male
6836,Before Sunset,Cindy Carter,5,China,42,7/24/2024,Male
7160,La leggenda del pianista sull'oceano,Sarah Taylor,7,USA,37,7/24/2024,Male
7257,Fargo,Kathryn Watson,7,Australia,59,7/24/2024,Male
7312,Dilwale Dulhania Le Jayenge,James Hester,7,UK,24,7/24/2024,Female
7730,Fanny och Alexander,Laura Lopez,9,China,65,7/24/2024,Female
7817,Network,Edward Barker,9,UK,31,7/24/2024,Female
8309,Ivanovo detstvo,James Spence,7,Canada,28,7/24/2024,Female
8970,The General,Brian Hess,10,Canada,72,7/24/2024,Female
9113,Baby,Chloe Jarvis,7,Australia,57,7/24/2024,Male
9167,La La Land,Douglas Ruiz,7,India,21,7/24/2024,Female
9447,Short Term 12,Martha Blake,10,India,53,7/24/2024,Female
9469,Short Term 12,Jacob Peters,10,Japan,72,7/24/2024,Female
9525,Blade Runner 2049,Amanda Williams,9,Germany,18,7/24/2024,Unknown
9548,Bohemian Rhapsody,Kenneth Perez,9,Canada,45,7/24/2024,Male
10000,The Bourne Ultimatum,James White,8,Germany,65,7/24/2024,Male
10048,Sin City,Jeffrey Gonzales,5,Australia,75,7/24/2024,Female
10174,Casino Royale,Mr. Logan Williams,8,USA,18,7/24/2024,Female
10184,Casino Royale,Jonathan Perez,6,India,36,7/24/2024,Unknown
10316,Mou gaan dou,Hannah Harris,7,China,73,7/24/2024,Female
10596,The Straight Story,Christopher Jones,10,USA,36,7/24/2024,Male
10822,The Nightmare Before Christmas,Laurie Vega,8,Canada,43,7/24/2024,Male
11060,Beauty and the Beast,Darrell Booth,8,Canada,18,7/24/2024,Male
11225,Au revoir les enfants,Beth Bradley,9,Australia,70,7/24/2024,Female
11315,The Terminator,Mark Richard,9,Canada,40,7/24/2024,Male
11411,Annie Hall,Ryan Camacho,9,USA,38,7/24/2024,Female
11777,The Graduate,Eric Sanders,9,France,28,7/24/2024,Female
11806,Who's Afraid of Virginia Woolf?,Sonya Caldwell,9,USA,30,7/24/2024,Unknown
11993,Vivre sa vie: Film en douze tableaux,Brenda Aguilar,7,USA,36,7/24/2024,Male
12042,Anatomy of a Murder,Barbara Harris,10,USA,22,7/24/2024,Male
12182,The Killing,Jackie Davis,7,Brazil,34,7/24/2024,Female
12226,The Night of the Hunter,Lisa Hall,9,India,56,7/24/2024,Female
12293,Les diaboliques,Tina Jordan,9,India,55,7/24/2024,Female
12364,A Streetcar Named Desire,Savannah Kelly,10,China,67,7/24/2024,Female
12414,Kind Hearts and Coronets,Evan Wilson,10,USA,20,7/24/2024,Male
12602,The Best Years of Our Lives,Danielle Lee,7,USA,36,7/24/2024,Male
13110,Nightcrawler,Brenda Zhang DVM,8,Germany,27,7/24/2024,Male
13159,Arrival,Tiffany Hernandez,6,Brazil,40,7/24/2024,Female
13923,Iron Man,Heather Peterson,6,USA,70,7/24/2024,Male
13963,Gegen die Wand,Michael King,10,USA,55,7/24/2024,Female
14149,The Bourne Identity,Steven Smith,8,China,39,7/24/2024,Female
14616,Brazil,Jeremy Pearson,9,Japan,38,7/24/2024,Male
14837,La montaña sagrada,Leslie Ellis,8,China,30,7/24/2024,Unknown
15069,In the Heat of the Night,Jeremiah Davis,9,Germany,74,7/24/2024,Female
15190,Spartacus,Peter Jordan,7,USA,63,7/24/2024,Female
15292,The Ten Commandments,Jerry Dunn,9,France,60,7/24/2024,Male
15418,High Noon,Marie Bishop,6,Australia,28,7/24/2024,Male
15527,Notorious,Angela Roman,9,Canada,27,7/24/2024,Male
15555,The Big Sleep,Gary Shelton,7,Canada,61,7/24/2024,Male
15983,Sound of Metal,Kyle Day,8,UK,63,7/24/2024,Male
16257,Captain America: Civil War,David Williamson,7,Germany,75,7/24/2024,Female
16682,Kokuhaku,Jennifer Peterson,9,France,52,7/24/2024,Male
16728,Ang-ma-reul bo-at-da,Robert Williams,8,USA,41,7/24/2024,Unknown
16994,The Trial of the Chicago 7,Mary Garcia,8,Canada,42,7/24/2024,Female
17270,Atonement,Austin Hernandez,6,Germany,21,7/24/2024,Male
17642,Walk the Line,Victoria Mercer,3,Canada,25,7/24/2024,Female
17668,Ondskan,Jessica Gomez,8,Canada,53,7/24/2024,Unknown
18047,The Boondock Saints,Eric Erickson,9,China,24,7/24/2024,Female
18078,The Insider,Brittany Lee,6,UK,27,7/24/2024,Male
18204,Hana-bi,Dana Shannon,7,India,67,7/24/2024,Female
18210,Hana-bi,Cindy Wilson,6,China,50,7/24/2024,Male
18211,Hana-bi,Ann Meyer,7,UK,35,7/24/2024,Female
18291,The Game,Jonathan Jackson,7,UK,62,7/24/2024,Female
18302,The Game,Jacqueline Marquez,6,China,21,7/24/2024,Male
18515,Naked,Adriana Davis,8,USA,72,7/24/2024,Male
18614,Batman: Mask of the Phantasm,Jennifer Lewis,10,Australia,65,7/24/2024,Female
18952,Mississippi Burning,Melissa Long,8,USA,67,7/24/2024,Female
19085,The Killing Fields,Elizabeth Macdonald,9,Australia,42,7/24/2024,Female
19183,The Right Stuff,Joshua Mcdaniel,6,Brazil,74,7/24/2024,Male
19193,The King of Comedy,Jeanne Johnston,10,India,66,7/24/2024,Male
19438,Cabaret,Tami Herrera,9,Canada,60,7/24/2024,Male
19597,Guess Who's Coming to Dinner,Charles Charles,10,India,51,7/24/2024,Female
19871,To Have and Have Not,Nicholas Contreras,10,China,52,7/24/2024,Male
20207,Deadpool 2,Jerry Morrison,6,Germany,34,7/24/2024,Male
20369,The Theory of Everything,Jessica Guzman MD,8,China,40,7/24/2024,Male
20385,The Theory of Everything,Steve Nguyen,10,India,58,7/24/2024,Female
20488,The Fault in Our Stars,Robert Chandler,7,China,35,7/24/2024,Female
20758,Le Petit Prince,Frank Murphy,7,USA,39,7/24/2024,Female
20800,Midnight in Paris,Christian Diaz,9,China,51,7/24/2024,Female
20832,The Lego Movie,Brian Schultz,9,Germany,53,7/24/2024,Male
20950,The Social Network,Judy Goodman DDS,9,Germany,55,7/24/2024,Female
20980,The Hangover,Christian Savage,10,Germany,48,7/24/2024,Female
21244,Toki o kakeru shôjo,Susan Torres,6,Germany,41,7/24/2024,Female
21403,Zodiac,Jennifer Hamilton,6,India,22,7/24/2024,Male
21464,Control,Tammy Lee,9,India,63,7/24/2024,Female
21677,The Bourne Supremacy,Ms. Paula Fitzpatrick,9,India,62,7/24/2024,Female
21870,The Magdalene Sisters,Loretta Wright,7,Australia,64,7/24/2024,Female
21959,Black Hawk Down,Mrs. Jessica Fowler DVM,6,China,18,7/24/2024,Female
22018,Billy Elliot,Julie Brown,10,USA,50,7/24/2024,Female
22115,Vampire Hunter D: Bloodlust,Sandra Todd,10,UK,50,7/24/2024,Male
22562,Do lok tin si,Katherine Williams,8,Australia,46,7/24/2024,Female
22672,Short Cuts,Gordon Salazar,7,Germany,50,7/24/2024,Unknown
22732,The Muppet Christmas Carol,Michael Russell,9,India,46,7/24/2024,Male
22889,Kurenai no buta,Anthony Willis,8,Australia,25,7/24/2024,Male
22892,Kurenai no buta,Michelle Daniel,9,USA,34,7/24/2024,Female
23387,Star Trek II: The Wrath of Khan,Kelly Nguyen,5,Germany,19,7/24/2024,Male
23574,Love and Death,Steven Rodriguez,9,China,43,7/24/2024,Female
23762,The Dirty Dozen,Jessica Bradley,7,USA,52,7/24/2024,Male
23764,The Dirty Dozen,Mary Henderson,8,China,67,7/24/2024,Female
24059,Les yeux sans visage,Jacob Lewis,7,Germany,72,7/24/2024,Female
24069,Invasion of the Body Snatchers,Danielle Turner,8,China,27,7/24/2024,Male
24188,Sabrina,Jerry Copeland,8,Australia,19,7/24/2024,Male
24328,The Invisible Man,Karen Farmer,6,Germany,44,7/24/2024,Male
24580,Mustang,Deborah Bennett,7,India,46,7/24/2024,Male
24864,Philomena,Tina Harris,9,USA,37,7/24/2024,Female
25771,Harry Potter and the Half-Blood Prince,Brian Calderon,10,Germany,50,7/24/2024,Male
25948,Saw,Kathryn Ward,6,Germany,39,7/24/2024,Female
26034,Un long dimanche de fiançailles,David Nunez,9,USA,47,7/24/2024,Female
26108,21 Grams,Amber Harris,7,India,46,7/24/2024,Male
26259,The Butterfly Effect,Deborah Griffin,8,UK,42,7/24/2024,Male
26264,The Butterfly Effect,Susan Mcfarland,7,Germany,26,7/24/2024,Male
26680,Lola rennt,Joel Larson,7,Canada,41,7/24/2024,Female
26876,Dead Man,Robert Howard,7,UK,53,7/24/2024,Male
26998,Trois couleurs: Blanc,Diana Werner,8,Canada,64,7/24/2024,Male
27152,Home Alone,Jeremy Marsh,10,China,67,7/24/2024,Male
27263,When Harry Met Sally...,Rachael Woods,9,USA,36,7/24/2024,Unknown
27420,On Golden Pond,James Bauer,7,USA,34,7/24/2024,Female
27577,Watership Down,Jason Avila,7,China,23,7/24/2024,Female
27676,Kelly's Heroes,Justin Davis,8,USA,59,7/24/2024,Male
27804,Giant,Cynthia Thompson,5,China,21,7/24/2024,Male
69,The Dark Knight,Andrew Roach,8,USA,43,7/25/2024,Male
465,Hamilton,Sharon Escobar,8,Germany,34,7/25/2024,Unknown
524,Soorarai Pottru,Amanda Austin,8,USA,35,7/25/2024,Male
556,Interstellar,Holly Cooper,8,USA,26,7/25/2024,Male
683,Saving Private Ryan,Chloe Navarro,8,UK,63,7/25/2024,Male
2064,Alien,Richard Smith,10,USA,22,7/25/2024,Female
2131,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Peter Smith,10,Brazil,48,7/25/2024,Male
2238,Rear Window,Desiree Wright,9,Canada,36,7/25/2024,Female
2256,Rear Window,Jordan Walters,8,Australia,43,7/25/2024,Unknown
2434,Drishyam,David Willis,9,China,60,7/25/2024,Male
2547,Miracle in cell NO.7,Bryan Miller,9,UK,73,7/25/2024,Female
2671,Amélie,Barry Steele,9,UK,69,7/25/2024,Female
2772,American Beauty,Vicki Meyer,8,India,67,7/25/2024,Female
2803,American Beauty,Brooke Walker,7,India,18,7/25/2024,Male
2833,Bacheha-Ye aseman,Shane Hernandez,4,Canada,69,7/25/2024,Male
3019,Scarface,Melissa Wallace,9,Canada,71,7/25/2024,Female
3086,Star Wars: Episode VI - Return of the Jedi,Susan Norris,6,USA,51,7/25/2024,Male
3214,A Clockwork Orange,Brittany Anderson,8,France,61,7/25/2024,Female
3328,The Apartment,Jeffery Dalton,8,China,65,7/25/2024,Female
3487,Double Indemnity,Stephen Lowe,8,Germany,24,7/25/2024,Female
3785,Talvar,Jennifer Gallagher,8,USA,68,7/25/2024,Male
3797,Baahubali 2: The Conclusion,Steven Powers,10,India,43,7/25/2024,Female
3885,Mandariinid,Emily Reid,8,China,26,7/25/2024,Female
4251,Pan's Labyrinth,Nathan Landry,8,China,31,7/25/2024,Female
4436,Batman Begins,Kimberly Gilbert,7,UK,65,7/25/2024,Male
4529,Hauru no ugoku shiro,Leslie Hernandez DVM,7,USA,27,7/25/2024,Female
4540,Hauru no ugoku shiro,Gregory Jimenez,9,India,25,7/25/2024,Male
5024,Stalker,Tammy Butler,10,Germany,67,7/25/2024,Male
5119,Monty Python and the Holy Grail,Julie Taylor,7,Germany,57,7/25/2024,Unknown
5236,Yôjinbô,Yvonne Brooks,7,China,53,7/25/2024,Female
5273,Judgment at Nuremberg,Mary Reynolds,7,Germany,39,7/25/2024,Male
5275,Judgment at Nuremberg,David Marshall,9,Canada,42,7/25/2024,Female
5310,Some Like It Hot,Sean Castaneda,9,Australia,40,7/25/2024,Male
5414,Du rififi chez les hommes,Cory Pena,10,China,69,7/25/2024,Male
5558,All About Eve,Andrea Miller,4,India,59,7/25/2024,Female
5671,The Gold Rush,Christine Jones,10,USA,32,7/25/2024,Male
5738,Pink,Brianna Coffey,9,USA,24,7/25/2024,Female
5778,Koe no katachi,Miranda Lopez,6,China,20,7/25/2024,Female
5903,Haider,Linda Smith,7,UK,52,7/25/2024,Male
6351,Spotlight,Jonathan Larson,7,USA,18,7/25/2024,Female
6422,Prisoners,Colleen Ward,9,UK,35,7/25/2024,Male
7118,La leggenda del pianista sull'oceano,Kimberly Daniel,10,India,32,7/25/2024,Female
7157,La leggenda del pianista sull'oceano,Todd Freeman,9,Australia,23,7/25/2024,Female
7280,Underground,Gabriela Hernandez PhD,8,France,26,7/25/2024,Female
7670,The Thing,Patrick Pearson,8,USA,38,7/25/2024,Male
7850,Barry Lyndon,Raymond Watson,9,UK,42,7/25/2024,Male
8081,Persona,Stephanie Schultz,10,India,25,7/25/2024,Male
8201,What Ever Happened to Baby Jane?,Ann Martin,7,USA,29,7/25/2024,Female
8233,Sanjuro,Madison Nicholson,6,Australia,73,7/25/2024,Female
8366,Ben-Hur,Erin Madden,10,Canada,50,7/25/2024,Male
8395,Kakushi-toride no san-akunin,Emily Wilkinson,9,China,33,7/25/2024,Male
8915,The Circus,Oscar Sandoval,7,USA,63,7/25/2024,Female
9067,Badhaai ho,Leah Tucker,10,China,35,7/25/2024,Male
9162,La La Land,Ryan Johnson,8,Germany,72,7/25/2024,Male
9579,The Revenant,Leon Morrison,5,India,40,7/25/2024,Unknown
9690,Darbareye Elly,Melissa Harris,8,USA,54,7/25/2024,Male
10099,Le scaphandre et le papillon,Melissa Walsh DDS,8,Brazil,35,7/25/2024,Female
10117,G.O.R.A.,Kimberly Lewis,9,Germany,75,7/25/2024,Male
10118,G.O.R.A.,Amanda Bates,9,UK,42,7/25/2024,Male
10153,Ratatouille,Sydney Barron,6,India,37,7/25/2024,Female
10241,Vozvrashchenie,Micheal Burton MD,9,Brazil,61,7/25/2024,Female
10362,Big Fish,Erin Pacheco,9,Brazil,34,7/25/2024,Female
10386,Big Fish,Brenda Garcia,9,Japan,71,7/25/2024,Male
10511,Magnolia,Stephanie Richardson,9,Canada,32,7/25/2024,Female
10719,Sling Blade,Stephen Johnson,4,USA,24,7/25/2024,Female
10760,Secrets & Lies,Kyle Armstrong,9,China,66,7/25/2024,Male
10889,Groundhog Day,Zachary Palmer,10,India,30,7/25/2024,Unknown
10939,Bound by Honor,Christopher Brown,8,India,34,7/25/2024,Female
11351,Kagemusha,Dennis Douglas,9,India,35,7/25/2024,Female
11782,The Graduate,Tina Lewis,7,Germany,72,7/25/2024,Female
12133,Cat on a Hot Tin Roof,Derek Castro,9,UK,20,7/25/2024,Male
12164,Sweet Smell of Success,Kristin Diaz,7,Australia,42,7/25/2024,Female
12180,The Killing,Todd Smith,8,Germany,26,7/25/2024,Female
12216,The Night of the Hunter,Wendy Gonzalez,7,Canada,32,7/25/2024,Male
12446,Kind Hearts and Coronets,Rachel Hernandez,9,Japan,39,7/25/2024,Female
12620,The Maltese Falcon,Eric Pham,7,China,74,7/25/2024,Male
12717,La règle du jeu,Harry Sampson,10,France,31,7/25/2024,Male
13375,Un prophète,Tiffany Duncan,7,Germany,56,7/25/2024,Male
13664,The Man from Earth,Wanda Goodman,10,India,74,7/25/2024,Unknown
14207,Nueve reinas,Jeffrey Sanchez,7,China,72,7/25/2024,Female
14692,The Blues Brothers,Sarah Allen,7,Australia,29,7/25/2024,Male
14936,Harold and Maude,Jocelyn Hill,10,China,50,7/25/2024,Female
14940,Harold and Maude,Michael Atkinson,7,India,37,7/25/2024,Male
15055,The Lion in Winter,Teresa Moreno,7,Australia,28,7/25/2024,Female
15391,High Noon,Elizabeth Adams,10,USA,67,7/25/2024,Female
